"teenused_id";"teenuse_nimi";"vigane_url";"asutus";"haldusala";"õigusakti_pealkiri (olemasolul)";"vea_kirjeldus"
"AKI-014";"Delikaatsete isikuandmete töötlejate register avaandmetena";"https://www.riigiteataja.ee/akt/112072014051?leiaKehtiv; https://www.riigiteataja.ee/akt/112032015010?leiaKehtiv";"Andmekaitse Inspektsioon";"Justiitsministeeriumi haldusala";"";"vigane viide regulatsioonile"
"AKI-015";"Määratud isikuandmete kaitse eest vastutavad isikud, avaandmetena";"https://www.riigiteataja.ee/akt/112072014051?leiaKehtiv; https://www.riigiteataja.ee/akt/112032015010?leiaKehtiv";"Andmekaitse Inspektsioon";"Justiitsministeeriumi haldusala";"";"vigane viide regulatsioonile"
