"teenused_id";"teenuse_nimi";"vigane_url";"asutus";"haldusala";"õigusakti_pealkiri (olemasolul)";"vea_kirjeldus"
"TMV-008";"Lapsendamine";"http://tartu.maavalitsus.ee/lapsendamine";"Tartu Maavalitsus";"Rahandusministeeriumi haldusala";"pole";"vigane viide kanalile"
"TMV-005";"Surma registreerimine";"https://www.riigiteataja.ee/akt/121122010014,https://www.riigiteataja.ee/akt/128122010020,https://www.riigiteataja.ee/akt/109122010006";"Tartu Maavalitsus";"Rahandusministeeriumi haldusala";"";"vigane viide regulatsioonile"
