"teenused_id";"teenuse_nimi";"vigane_url";"asutus";"haldusala";"õigusakti_pealkiri (olemasolul)";"vea_kirjeldus"
"PÕMV-010";"Lapsendamine";"http://polva.maavalitsus.ee/lapsendamine";"Põlva Maavalitsus";"Rahandusministeeriumi haldusala";"pole";"vigane viide kanalile"
