"teenused_id";"teenuse_nimi";"vigane_url";"asutus";"haldusala";"õigusakti_pealkiri (olemasolul)";"vea_kirjeldus"
"KKI-002";"Keskkonnaalase info edastamine Keskkonnainspektsioonile";"http://kki.ee/est/?part=html&id=24";"Keskkonnainspektsioon";"Keskkonnaministeeriumi haldusala";"pole";"vigane viide kanalile"
"KKI-001";"Kutselise kalapüügiga seotud info edastamine Keskkonnainspektsioonile";"http://kki.ee/est/?part=html&id=24";"Keskkonnainspektsioon";"Keskkonnaministeeriumi haldusala";"pole";"vigane viide kanalile"
