"teenused_id";"teenuse_nimi";"vigane_url";"asutus";"haldusala";"õigusakti_pealkiri (olemasolul)";"vea_kirjeldus"
"SISE-002";"Eesti tudengitele haridusasutustesse sisseastumise infosüsteem (SAIS)";"https://www.sais.ee/avalik/kes_et.html";"Sisekaitseakadeemia";"Siseministeeriumi haldusala";"pole";"vigane viide kanalile"
"SISE-002";"Eesti tudengitele haridusasutustesse sisseastumise infosüsteem (SAIS)";"https://www.sais.ee/avalik/kes_et.html";"Sisekaitseakadeemia";"Siseministeeriumi haldusala";"";"vigane viide regulatsioonile"
