"teenused_id";"teenuse_nimi";"vigane_url";"asutus";"haldusala";"õigusakti_pealkiri (olemasolul)";"vea_kirjeldus"
"JÄMV-010";"Lapsendamine";"https://jarva.maavalitsus.ee/lapsendamine";"Järva Maavalitsus";"Rahandusministeeriumi haldusala";"pole";"vigane viide kanalile"
