"teenused_id";"teenuse_nimi";"vigane_url";"asutus";"haldusala";"õigusakti_pealkiri (olemasolul)";"vea_kirjeldus"
"RAVI-026";"Narkootiliste ja psühhotroopsete ainete teaduslikuks eesmärgiks kasutamise loa taotlemine";"https://www.ravimiamet.ee/narkootilised-ja-ps%C3%BChhotroopsed-ained-ja-ravimid";"Ravimiamet";"Sotsiaalministeeriumi haldusala";"pole";"vigane viide kanalile"
