"teenused_id";"teenuse_nimi";"vigane_url";"asutus";"haldusala";"õigusakti_pealkiri (olemasolul)";"vea_kirjeldus"
"KKAG-019";"Meteoroloogilised sisendväljad numbrilisest ilmaprognoosimudelist tuumasaaste leviku mudelile";"ftp.keskkonnaamet.ee";"Keskkonnaagentuur";"Keskkonnaministeeriumi haldusala";"pole";"vigane viide kanalile"
